,mean_F7,max_F7,min_F7,std_F7,iqr_F7,var_F7,sum_F7,skw_F7,krt_F7,mean_first_diff_F7,mean_second_diff_F7,rms_F7,abssum_F7,ssi_F7,var_F7.1,mav_F7,log_F7,aac_F7,dasdv_F7,dfa_F7,fuzzy_F7,shannon_F7,pe_F7,hjorth_F7,hurst_F7,label
214,1.0,1.0,0.13292273396598941,1.0,1.0,1.0,1.0,0.8247985077374359,0.6906869596189363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1067252761079719,0.4000804233727485,0.9277528010406446,0.5612050043162048,0.449485909719378,3
198,1.0,0.643811129697717,1.0,0.6251312292265362,0.6260172262131636,0.7952211606122896,0.39320067077360926,0.6925845111265106,0.35026635101952985,0.8546301443453737,1.0,0.8280157942927608,0.39320067077360926,0.5501364385506495,1.0,1.0,1.0,0.9445603345152662,0.8040573443425046,0.947030113318196,0.1816001574731678,0.23454583255966413,0.30102999566398125,0.4083907140227948,0.1709598156868332,1
212,1.0,1.0,0.01494702199047039,1.0,1.0,1.0,1.0,0.7809895678486865,0.5377193857990185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.848392188311882,1.0,1.0,1.0,0.11621353337336447,0.5455680346322467,0.9172167511924052,0.5887374474323386,0.2018353610216138,3
209,1.0,1.0,0.04997907706286978,1.0,1.0,1.0,1.0,0.9246857200628431,0.871410109067663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7850375588622355,1.0,1.0,1.0,0.10053150108244682,0.33063448296011205,0.8889584069800299,0.6303275628786849,0.5126983038827218,3
215,1.0,1.0,0.13292273396598941,1.0,1.0,1.0,1.0,0.8705904553080845,0.8381872083028682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09485372308957761,0.33063448296011205,0.9247425010840047,0.5242872688094369,0.4047213540109304,3
202,1.0,1.0,0.008326058822017604,1.0,1.0,1.0,1.0,0.8173751994300061,0.6030041110653699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5877006859844897,1.0,1.0,1.0,0.12327140490805122,0.4000804233727485,0.9759176003468816,0.628735355357627,0.43852285238036504,1
210,1.0,0.4824008918020761,1.0,0.5266565435427578,1.0,0.569039285069063,0.45606827946364736,0.32187275292717304,0.05436830454040709,1.0,1.0,0.8787603315945673,0.45606827946364736,0.6159768377274966,1.0,1.0,1.0,1.0,0.974373543487852,0.6102687848398863,0.07294867288891213,0.9662857500536574,0.30102999566398125,0.5912335566725552,0.21500710074483062,3
200,1.0,1.0,0.02209470172002583,1.0,1.0,1.0,1.0,0.8547639599764134,0.7290246208718925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7953695887605337,1.0,1.0,1.0,0.0965543129096329,0.33063448296011205,0.8570107520596091,0.5496106072308218,0.22396447182407464,1
206,1.0,1.0,0.13631200574086072,1.0,1.0,1.0,1.0,0.7498770679625701,0.4435539507463834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1283096712654896,0.6481801984021667,0.8220754213948919,0.5510498331704963,0.1988586003948879,3
199,1.0,1.0,0.06895258078393254,1.0,1.0,1.0,1.0,0.8242823411250025,0.619648145030296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9173830512133114,1.0,1.0,1.0,0.10607162053616465,0.4000804233727485,0.8675468019078485,0.6031514540667126,0.34237508823349555,1
211,1.0,1.0,0.01494702199047039,1.0,1.0,1.0,1.0,0.7419993326640737,0.4292086993659506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9159243682539879,1.0,1.0,1.0,0.11328912647184104,0.6307297438634435,0.8916292015609669,0.6214838027440786,0.24922980155845512,3
195,1.0,1.0,1.0,0.9833252056410317,1.0,1.0,0.8560635458682769,0.4145285561206256,0.23231340372251433,1.0,1.0,1.0,0.8560635458682769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16429810778029677,0.9662857500536574,0.30102999566398125,0.7161501427807063,0.09419302872222224,1
196,1.0,1.0,0.019731916839752756,1.0,1.0,1.0,1.0,0.7207169147029538,0.3757662658472551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7574330024325804,1.0,1.0,1.0,0.0994956517396191,0.5176987094989813,0.8434644022547299,0.6907972665880295,0.2015201708979611,1
207,1.0,0.9001372778067027,1.0,0.8470223321267848,0.7396994422449873,1.0,0.8388548342382276,0.1771477436951369,0.2975639109034843,1.0,1.0,1.0,0.8388548342382276,1.0,1.0,1.0,1.0,1.0,1.0,0.9626264245367472,0.2725687359096447,0.23454583255966413,0.30102999566398125,0.5009791676070601,0.1757255385490402,3
228,0.28373758014915096,0.10371256455241834,0.9560500216884924,0.0645387545013009,0.09924234099406944,0.011700110661826918,0.10349340890752233,0.5582924716505264,0.2499549192965208,0.18985444223162948,0.3084990407164182,0.1899194554750449,0.10349340890752233,0.03843426862701706,0.09729369221290224,0.28373758014915096,0.4964053665666751,0.16864735106613016,0.12109523146763322,0.08525058550377047,1.0,0.7223724442223263,0.30102999566398125,0.3915634156695239,0.15922449102483394,2
216,0.30878578261182643,0.13336918457244917,0.6019768264388231,0.13313887300403776,0.3665085381335175,0.04190812012909261,0.11358378477540301,0.3992192042277254,0.08860969572843508,0.273691585789375,0.3756186360928257,0.2245341015078247,0.11358378477540301,0.051164210711105405,0.1287501978953071,0.30878578261182643,0.4835894086380266,0.28380270918879386,0.201973841786829,0.20058838197366133,1.0,0.9662857500536574,0.30102999566398125,0.3748921642800298,0.22557551469662743,1
238,0.13854120485449897,0.15249148731731638,0.024781133886132407,0.15153399864398662,0.22484436010865994,0.053122234505122226,0.1882149996108118,0.7043875480304285,0.3743409287938654,0.08792191611348209,0.07842706979277068,0.14265760433311375,0.1882149996108118,0.07196644871465739,0.053789901564835936,0.13854120485449897,0.09849561528264243,0.08976642900070482,0.10050760536819169,0.3143903723462565,0.11706789030413794,0.5176987094989813,0.8614084992141625,0.3459436473771893,0.4431286929555791,2
222,0.10506928364731508,0.044207491428636024,0.3183511480217309,0.049673018242324,0.15098574628693343,0.007568302637773333,0.03151897201673593,0.44085929211653585,0.12329698458527076,0.10416314697602913,0.13955899439430247,0.07154355243395535,0.03151897201673593,0.00792916374364072,0.021913615951148803,0.10506928364731508,0.18895685072483942,0.1231501365717284,0.09165109534113025,0.014531360928588019,1.0,0.7223724442223263,0.30102999566398125,0.8291648092881861,0.25985654917803247,1
236,0.131024210350919,0.12871067353078366,0.0050936282970258625,0.13932953727094527,0.35441833543928386,0.04553508695466779,0.21717910914389998,0.6217050045513047,0.24388844125775214,0.07040777161834058,0.062226915647500006,0.13221466023293785,0.21717910914389998,0.07578645387352806,0.04720479079060923,0.131024210350919,0.07497943725594308,0.05821102656263886,0.06042945468063592,0.08527853774593354,0.14075023133730288,0.6239529475885552,0.8871137516260073,0.09974364766932312,0.6366368767945013,2
233,0.08781624516060522,0.05668723145167793,0.007508625152201293,0.08508872414359414,0.28732828018243783,0.01882793835979349,0.15915969505537278,0.4376562885246988,0.04031235923761269,0.03094841527398888,0.05520260658816029,0.07966973180046714,0.15915969505537278,0.03689813606534979,0.02191649220929244,0.08781624516060522,0.06007015572986413,0.03116264917320786,0.03378463412100333,0.012284038587073842,0.18355026902049737,0.5482539039698121,0.813700908064035,0.10545491204498188,0.9007113121948701,2
239,0.12773717097023118,0.15249148731731638,0.0070139365756272535,0.14349849987385424,0.24332110566098675,0.04806162238066384,0.2127652910408393,0.7254728804436495,0.43899542150135534,0.12954013760666955,0.12553630016232606,0.13319410166050202,0.2127652910408393,0.07663705166603728,0.047757917594799734,0.12773717097023118,0.07904595382869886,0.10508857521694094,0.10942883018848093,0.08725312776611321,0.1210846920539119,0.43964579231528955,0.8954882649568642,0.3155006040787409,0.3607633065632017,2
226,0.32739501768898305,0.2530380519596901,0.024228572698008235,0.3020964311816026,0.9075660128378646,0.19440718808254256,0.4037680670293367,0.5289014481875733,0.09398308623007402,0.1001745116327109,0.13643028132721427,0.32211833523227523,0.4037680670293367,0.27737125413564484,0.2124050534012986,0.32739501768898305,0.1930872030290446,0.10215404624462099,0.13549131873035952,0.7718217641810112,0.09497477312571762,0.5249638420672733,0.8434644022547299,0.39408668867589347,0.8087619300708465,1
234,0.4211158933730472,0.12871067353078366,1.0,0.08040354055955391,0.18282022912966317,0.017058236387144595,0.15883465818838963,0.201934590094635,0.19159935493875455,0.16020070212338816,0.15627131367310262,0.2833924957989811,0.15883465818838963,0.07676810196868299,0.1920190600405935,0.4211158933730472,0.7192534268876818,0.13684735844688842,0.10312174216601638,0.060028483292501086,1.0,0.9662857500536574,0.30102999566398125,0.29782059543735157,0.2321796230927418,2
224,0.05009157432373631,0.05431028393010231,0.0034890502336937246,0.05987024566613186,0.18205627830561638,0.010309906106841751,0.10850321796840372,0.5236017090161945,0.194634635107502,0.053841722834092796,0.06423047892893932,0.04646898967075072,0.10850321796840372,0.019153268802506396,0.010377358430298089,0.05009157432373631,0.03393544407791802,0.04347477005957442,0.04315365610988819,0.04765795915456765,0.34004747270914754,0.726563923422955,0.8362781577388332,0.3355309423944467,0.50399870071764,1
230,0.11484386180300027,0.13472504359245663,0.0032759285761924705,0.13501803715788405,0.35836803018126834,0.04299331401600646,0.19545222757557176,0.6248045391186715,0.2695717416355774,0.11886807102843651,0.1653440074165778,0.12202636769505963,0.19545222757557176,0.06721126485545882,0.04162851615333091,0.11484386180300027,0.043148236139554395,0.10840943887866017,0.12050912676210014,0.05424947624013193,0.17596862413213604,0.722999925379067,0.8861178597112417,0.40993842214365445,0.7897362986690043,2
223,0.04594159563856758,0.05431028393010231,0.010533137484488994,0.059732154128900615,0.17381936861891606,0.010270076259542257,0.0825240976974666,0.5850081466259265,0.2606319352205843,0.05319907064107834,0.05115166112524162,0.04409139563733633,0.0825240976974666,0.015010263786531504,0.009807902692489871,0.04594159563856758,0.040742741020987024,0.054497722575882646,0.049669638643643294,0.12241055263698541,0.4768466174416887,0.7099855368269092,0.7907547273184314,0.516971363009647,0.373088580453302,1
235,0.09400906839895888,0.08397132631414538,0.0050936282970258625,0.0993135614137124,0.23632308556251408,0.02472439121408067,0.13738712132961026,0.6011253453692501,0.21303550302259516,0.05476026696526194,0.04917369124770502,0.09047076730033662,0.13738712132961026,0.036876803604348446,0.02669341092698567,0.09400906839895888,0.07281559874737109,0.05621618520176561,0.058251842914283175,0.24669661562839099,0.1675559728761848,0.6307297438634435,0.8795880017344075,0.5263908851483864,0.576771273047397,2
219,0.3632085768512637,0.19726877626338113,0.4905343633283494,0.25228117954386875,0.773118412288445,0.13789603684679236,0.13550737192599963,0.47350547473593685,0.04627657033873548,0.5627597045436512,0.6316134242071336,0.3045390896035755,0.13550737192599963,0.08718418863600141,0.21775788016047998,0.3632085768512637,0.45420589254242616,0.5288009751174676,0.43930019368042295,0.022584452310607246,1.0,0.9662857500536574,0.30102999566398125,0.6978435284570141,0.27508455824088723,1
220,0.19469134006906122,0.19124425074870494,0.01892501920309589,0.17787013657210227,0.4604940293694461,0.071469624972764,0.2523033741043227,0.5980028178953147,0.3001260079548498,0.1296591362894467,0.10001055693957324,0.18517574675755832,0.2523033741043227,0.10876284491675489,0.08220435836718873,0.19469134006906122,0.1328164503104559,0.13267829923480162,0.1357407314654971,0.4270022467933845,0.15601089116068972,0.6307297438634435,0.8051461256707445,0.6383382258945642,0.6998902902880803,1
231,0.24651244655669927,0.05634712658977924,1.0,0.009930089484329958,0.03909284842086584,0.000745062695205436,0.08849769852712211,0.13232651226746533,0.23806172436098874,0.025947330635056477,0.07358488808967659,0.15734952386348902,0.08849769852712211,0.0280305320843451,0.0715853900453798,0.24651244655669927,0.4513688125425129,0.021764738276062307,0.01577043751590821,0.0026582297062776924,1.0,0.7223724442223263,0.30102999566398125,0.24124053057803904,0.15264906671762518,2
252,0.48102234499060426,0.1903186161060526,0.5291729683830692,0.20125416935366064,0.5223732162493091,0.09002269106355694,0.18296727267970483,0.28574919011202055,0.12463397625937601,0.4582415604253182,0.6024770567637918,0.35306848478338193,0.18296727267970483,0.11352071074497197,0.2828371202625329,0.48102234499060426,0.7064247961312521,0.5002960041568114,0.4132010705357617,0.060431055900825904,0.1227253719152544,0.7223724442223263,0.30102999566398125,0.5768339666330853,0.2194750067710963,3
240,0.5286856397038774,0.6560992388036594,0.2567980638001428,0.783348227076208,0.2518276896142202,1.0,0.20216787437857525,0.8303738195717008,0.48427350184344287,0.9038368045816356,1.0,0.6931626177037588,0.20216787437857525,0.39317215658462795,0.9738738301736807,0.5286856397038774,0.34672187940826166,0.782421985541865,1.0,1.0,0.028846502483076658,0.23454583255966413,0.15051499783199063,0.7790908709033946,0.2019669412310076,2
262,0.45814099043817796,0.705714588188998,0.021856861275342896,0.6516110948035079,0.5964941324465255,0.8624797293552993,0.5529982840724408,0.8991479542865444,0.7333640275705033,0.595366498881358,0.6413273898897859,0.6078445630508909,0.5529982840724408,0.8753353478416322,0.6741574711285079,0.45814099043817796,0.1783452731874922,0.608735013375543,0.7464232951997168,0.7999066786085846,0.1437598973079971,0.4000804233727485,0.9472903250637018,0.633789491171363,0.3666878047802158,3
246,0.24168578370891072,0.09142344757650617,0.669461495182514,0.0963627074226085,0.3386571628093264,0.023436476247894248,0.08655333376105578,0.4222555316810137,0.03107884007939244,0.21431264878377004,0.23724982854444232,0.171150856674368,0.08655333376105578,0.03225270614721637,0.08201865372588177,0.24168578370891072,0.39908243474824956,0.13599742024726352,0.12753925607060643,0.1346065275241405,0.7633807121203112,0.9662857500536574,0.30102999566398125,0.28676124425539484,0.29834228637941446,2
260,0.5315116154864401,0.7542383148202431,0.0021198642207153405,0.6286527862182358,0.7270111614891746,0.8040085611782675,0.7549513576969644,0.9218337236714111,0.8592226289916057,0.5537653353049664,0.588884277265096,0.6221051112601081,0.7549513576969644,1.0,0.6973651595364008,0.5315116154864401,0.22198031138748736,0.5448634912720733,0.7140103050531937,0.5634543619041473,0.11781865232003469,0.33063448296011205,0.7816061246681061,0.5778352343692166,0.24807126805265167,3
257,0.5081038668295963,0.7052798249292029,0.27559496206270595,0.5952060074163522,0.5543252027331479,0.722495801516907,0.7235195636696435,0.9519259419103104,0.8967562243749684,0.5449271318243841,0.5997886372364646,0.5901092563894754,0.7235195636696435,0.9751685763598716,0.6320550731895569,0.5081038668295963,0.43672572436906154,0.5335158174911283,0.6603715037035673,0.531301507595053,0.1174234493258071,0.33063448296011205,0.8513296575220325,0.5555485642512243,0.4037300946772,3
263,0.38540046858949684,0.705714588188998,0.006901930400943728,0.6126569165576092,0.5637118617134591,0.7644820570217127,0.5587541265284901,0.9667455846824524,0.9239853219016827,0.5165916806278353,0.5554615330433463,0.5567016168410518,0.5587541265284901,0.8755429943775115,0.5672705413428861,0.38540046858949684,0.11281122459226672,0.5170557979597429,0.682565595568146,0.5433161058316719,0.12103539705011486,0.33063448296011205,0.9219019538152163,0.6333095302466673,0.33331651254419425,3
250,0.5365597499440166,0.8474265980005347,0.02082104074375431,0.7628418744322517,0.5930459893919532,1.0,0.6425035151341704,0.9081387150927784,0.7583984085557892,0.6711733548014455,0.6963930133911608,0.7148151159720033,0.6425035151341704,1.0,0.913149603339376,0.5365597499440166,0.19489947587184078,0.6862397960904106,0.8698360884943902,0.9357770849865767,0.12301381677360196,0.4000804233727485,0.8584570506477258,0.647229290314185,0.40347314870104983,2
258,0.22856090862870995,0.09555006986295635,0.5297606033067009,0.09234492295389339,0.22732318164980855,0.02173737349073648,0.08126613109748944,0.40481318161308916,0.10619483786995625,0.13652093192358714,0.19804724025867665,0.16172432894716457,0.08126613109748944,0.02933922633256551,0.07481925770822895,0.22856090862870995,0.37554330819350773,0.14737690208345988,0.12051171365850026,0.0795170260514592,1.0,0.9662857500536574,0.30102999566398125,0.6588810357665943,0.2751868520970865,3
248,0.597137911522805,0.8377011583146776,0.01789904641239551,0.6986613113605966,0.821058887777206,0.9887184526920757,0.8430739811081615,0.9110201736278333,0.8338869827368527,0.6686242770025445,0.6970526252980263,0.6958040369063443,0.8430739811081615,1.0,0.859946991398314,0.597137911522805,0.3046987258282301,0.6671844773455745,0.7934055562123372,0.6342230447750311,0.12258946146871919,0.33063448296011205,0.8588554074136316,0.5747370673265532,0.32286070022617497,2
254,0.6370937849532261,0.8710664185419662,0.002184597257153719,0.7090401527045043,0.7976743470158335,1.0,0.8967265045634448,0.9290799817243075,0.8801219697353535,0.7404827710022857,0.9467560425465827,0.7191116950587944,0.8967265045634448,1.0,0.9148901612729377,0.6370937849532261,0.3109909661231425,0.7130582287401442,0.8652746574838052,0.635593855294998,0.12448976161250126,0.33063448296011205,0.9387981089524383,0.623105629694298,0.3923983429090708,3
247,0.679777486661252,0.8377011583146776,0.01789904641239551,0.7416532995026253,0.9792351753863086,1.0,0.8059686948665749,0.8479297898768932,0.6652487444177652,0.7351791933876085,0.7754274287806784,0.7561810218232994,0.8059686948665749,1.0,1.0,0.679777486661252,0.3780757297441143,0.751924069186151,0.8618034278088408,0.6991116763188437,0.13145780535198923,0.4000804233727485,0.8630019262777873,0.5852107713287722,0.3848797710345199,2
259,0.5938186153549453,0.7542383148202431,0.0021198642207153405,0.6718317148058677,0.7349536208486488,0.915677322908987,0.7078573668302822,0.8584430847974294,0.6828532150581774,0.633798042890631,0.6367062235696328,0.6743390373814345,0.7078573668302822,1.0,0.8184820813575148,0.5938186153549453,0.2529515251647636,0.6478794906053406,0.7810422676893949,0.636195565981922,0.13591564243679077,0.4000804233727485,0.7439479495150069,0.5873997736309498,0.30254131141229,3
243,0.2099731332565987,0.13555639850809156,0.2346830581001444,0.1552560266259009,0.3084859662757533,0.05555145218628047,0.07377826284299815,0.6002762754083064,0.20361622691838333,0.3729158023336251,0.3955939891819806,0.17561231402301083,0.07377826284299815,0.03367619548018926,0.08553618742679893,0.2099731332565987,0.2826757302846819,0.3173187236168447,0.2709662176340319,0.0426271955948076,1.0,0.9662857500536574,0.30102999566398125,0.7108309402438155,0.26587977363602144,2
244,0.5599708969127369,0.7877353252733826,0.014622698435943942,0.7095016872500377,0.6076391176128296,1.0,0.669224418806453,0.8989012443273879,0.7408373528877288,0.6050881407669291,0.6320583566438567,0.6862305262472598,0.669224418806453,1.0,0.845759466442963,0.5599708969127369,0.2497846698430937,0.6187761632409162,0.8075030467831794,0.805173347620179,0.12315809362834994,0.4000804233727485,0.9232079254105834,0.6126186888298291,0.35631566361608624,2
255,0.21881797419818913,0.08163653197593007,0.6548447333959577,0.06923965707080847,0.16220942607197605,0.013185663518082986,0.07734130373286863,0.4337039722393486,0.08030999010889861,0.25217808282988885,0.3794656834068222,0.1489184835160387,0.07734130373286863,0.025586115241474902,0.06554507880122859,0.21881797419818913,0.3791992751891371,0.2589549356304938,0.16832582816470026,0.04571028419959092,0.23952097733735112,0.38639558529927137,0.30102999566398125,0.6408912010934286,0.05545003287141108,3
276,0.2349896790173264,0.1396004701327157,0.29879910575987473,0.14382396863609584,0.1984459004069464,0.04826171400415717,0.0838558861781625,0.6088370322974562,0.2841595396028972,0.27604059805773284,0.310734330200287,0.1845578104510666,0.0838558861781625,0.036616660812624935,0.09280226639461234,0.2349896790173264,0.341600752485433,0.25063095163240207,0.21859559934336986,0.1508411268653357,0.559984093445054,0.23454583255966413,0.30102999566398125,0.9604388372738,0.1489059006684832,3
264,0.3140971557279185,0.13039610504809857,0.4166243685679764,0.14606841338331125,0.4163926969646546,0.04965277672501076,0.11572340941297078,0.3729066960995216,0.08057701282719623,0.24031617606750344,0.2713451595502115,0.23221492741726618,0.11572340941297078,0.05422263905477323,0.1363077710512815,0.3140971557279185,0.47106369835186074,0.16884634326396963,0.12189793221936047,0.25469688753501035,0.32084229517843155,0.7223724442223263,0.30102999566398125,0.5581329876183447,0.2705738842290491,1
286,0.27794249651939607,0.30861914612648317,0.0037149440581058777,0.27998726755666914,0.4687965499482185,0.16813431519462232,0.34732418342595733,0.7412566964899074,0.5122743904861684,0.24734583846135919,0.29043243369755517,0.28561109294616244,0.34732418342595733,0.22494838764764008,0.17192371748193996,0.27794249651939607,0.11626032698695661,0.2531255317663873,0.3190219305280703,0.15895600155672812,0.17381740199311888,0.4000804233727485,0.877994574670783,0.5790083694417776,0.21250826318693142,3
270,0.40118555219884305,0.1512358992244149,0.95682979858101,0.12836843112496257,0.352014361792324,0.03921497306177735,0.1508059529780063,0.377983640841173,0.08208067024227005,0.3565417686827858,0.4377025954067736,0.28107676476781857,0.1508059529780063,0.07566654027004248,0.18929703023056654,0.40118555219884305,0.657074711426413,0.2971364305184831,0.21793092531994906,0.14426545997063012,1.0,0.9662857500536574,0.30102999566398125,0.30191572784100057,0.015547597079076193,1
284,0.224200032425398,0.24677221426973597,0.0068328772851205324,0.2147012205166539,0.3478148856242965,0.10165537517099957,0.3422950820939531,0.7340935391836735,0.5177100510173794,0.246164397673786,0.3282503634947651,0.22162813929735867,0.3422950820939531,0.17239980361994534,0.11003052800505825,0.224200032425398,0.13825748378864505,0.23200590221950493,0.2626049702062883,0.2087846295915599,0.2537322893753642,0.33063448296011205,0.7713869559832258,0.5644587059782028,0.2889634435464989,3
281,0.27226148774718684,0.1985647768678334,0.002709279364114759,0.20904805481162236,0.6145765880485358,0.09667924078367317,0.4068317355959152,0.4705119322285242,0.11821973184694173,0.24610342223302947,0.2489206488581582,0.24237845331369348,0.4068317355959152,0.2003028400395728,0.12817531687932793,0.27226148774718684,0.1576729016399333,0.24522015007200593,0.23409261484777566,0.1648161919595582,0.2516213998715398,0.9070690211817387,0.7911236583892362,0.4218308336434699,0.3703841077590756,3
287,0.27184904763322104,0.30861914612648317,0.0037149440581058777,0.2647456944441774,0.4850965682849399,0.15113008264879435,0.40627791331677054,0.7399122211881846,0.55864549038888,0.2357673218514699,0.2803577718127245,0.2742844378328593,0.40627791331677054,0.24723584191323864,0.15869491329265403,0.27184904763322104,0.10628162593165091,0.22807340116572833,0.2936436821687054,0.2382161023383889,0.14407579076708843,0.33063448296011205,0.8908030623340529,0.4972139609771566,0.13237344871008452,3
274,0.13373968015919802,0.21097680061913418,0.024604644638085874,0.1971405994372248,0.13888764012921304,0.08660470997413174,0.18273465817198153,0.9089963974173377,0.7579228104818784,0.16877213179174816,0.20081740581307894,0.16990374480648657,0.18273465817198153,0.09469785564771799,0.07134326675877128,0.13373968015919802,0.07820265053123253,0.17265039461147252,0.2223437254208162,0.21631128405382932,0.17046378028702236,0.4000804233727485,1.0,0.631540913048089,0.5740462563431605,1
282,0.21345783796797674,0.06587682115698165,0.6667711361219778,0.0554366981041121,0.205424355584512,0.009068190556731729,0.07518203544419676,0.32156614213749535,0.06496205410439665,0.12877785638921216,0.2191854066189246,0.142093284213878,0.07518203544419676,0.023682192103865542,0.06084036226744869,0.21345783796797674,0.37685577244503377,0.10141571620166191,0.0890913122713967,0.0550804477610589,1.0,0.7223724442223263,0.30102999566398125,0.26935802100404965,0.22461704530811774,3
272,0.26114382315283835,0.2666219538401937,0.0034723470731667593,0.23976339053295298,0.4029178208638903,0.12521392349663865,0.3919029977357609,0.7015973039106698,0.4444355897983117,0.30003330243460014,0.3851812123070704,0.2542171520565863,0.3919029977357609,0.21714759379841078,0.13912912477308748,0.26114382315283835,0.1343825341248007,0.2968670227821306,0.2992636832547925,0.21827138405191665,0.2173863375247183,0.6987726745654554,0.8287524078472339,0.5666749424209531,0.32880364296026177,1
278,0.15271667506534117,0.2280439300676661,0.0020578101961291825,0.19477945555105908,0.19870687691122732,0.08467257323017478,0.24630762948322327,0.9027396639335694,0.8300057209164038,0.18279609373933184,0.21084801669703893,0.17681238075440348,0.24630762948322327,0.11918234621507827,0.07542427531932837,0.15271667506534117,0.058422840085839554,0.17625742311370118,0.21743787047715402,0.17424025329539392,0.13986354432679415,0.33063448296011205,0.8061751581724352,0.5791901807836118,0.4718024813821256,3
271,0.25745526998957063,0.2666219538401937,0.0034723470731667593,0.2450621194852329,0.35734274359532686,0.1305077799863472,0.323940570169113,0.7401802672542889,0.49273505743058926,0.2783842834340462,0.3292062888885464,0.2548878482770484,0.323940570169113,0.18504141693565526,0.1411072514024761,0.25745526998957063,0.13792645812269658,0.28463966762611764,0.3001268510177538,0.1297134700334635,0.24034103677721064,0.6307297438634435,0.8148371269715501,0.5880968394355781,0.29158647594762416,1
283,0.23067248087616304,0.24677221426973597,0.018427420518042557,0.22797573899807544,0.3591581734772716,0.11382901080596183,0.2933713576085057,0.7315223535953251,0.4598005328134658,0.2591221711148819,0.3190865207007341,0.2319941385091658,0.2933713576085057,0.1578064413260362,0.12007619624907652,0.23067248087616304,0.16021458518097242,0.2649320317671392,0.28619499683953636,0.12618963299073785,0.30793744846137294,0.4000804233727485,0.7471348036422559,0.6062832030594189,0.27248890590817565,3
267,0.27216020793379453,0.10837625770572837,0.6124076002599144,0.1053963565779793,0.3107551306576196,0.02748617872825032,0.09882959970247542,0.37308465513568334,0.07544190660927484,0.1800910624370725,0.21090636663558718,0.19295426596365373,0.09882959970247542,0.03948140719711696,0.09988123897179792,0.27216020793379453,0.44236970743759624,0.15716329794079786,0.12178553379150851,0.1572002123781397,1.0,0.9662857500536574,0.30102999566398125,0.2073675484906122,0.27759163376537677,1
268,0.19217536226723717,0.17159074358309517,0.0035498859443505236,0.16703744134725626,0.308833538206243,0.06359611132139299,0.24943169931735193,0.6202694027302434,0.3045873554216219,0.14919724356649708,0.18168361985065606,0.1777841832103565,0.24943169931735193,0.10183673662494795,0.07685596490536521,0.19217536226723717,0.12141340886512933,0.15276347799409912,0.17612695381594692,0.07732453452020771,0.2177850686152267,0.6307297438634435,0.863001926277787,0.544247399748115,0.12512775633387005,1
279,0.24840706078444066,0.0940995169558455,0.5238470848771921,0.09340173527532522,0.26516440373926925,0.02217820584022257,0.08926092174487724,0.4023817914142738,0.09435974310083005,0.2127382934960084,0.28664090968563843,0.17445144907582574,0.08926092174487724,0.03330304905462645,0.08461411860837459,0.24840706078444066,0.4102723515729342,0.2291788630527285,0.1715298299837396,0.0972933398097553,1.0,0.7223724442223263,0.30102999566398125,0.502943515366407,0.2292209318065391,3
300,0.19612420156141544,0.0953090998755751,0.1921916556563429,0.11425307887839606,0.2900458913192027,0.031764877998936854,0.06819938242707872,0.4239462678382465,0.09689027314121289,0.26795220617488363,0.26047626428758924,0.1499364311078007,0.06819938242707872,0.025875820566995483,0.06626095929449902,0.19612420156141544,0.2788798508751002,0.2838737675176534,0.19343376870518636,0.0862914840040608,1.0,0.9662857500536574,0.30102999566398125,0.8956693966413287,0.1291743929461976,3
288,1.0,1.0,1.0,1.0,0.9879778509575811,1.0,0.5230658407112186,0.7817470002691896,0.42922197326694034,1.0,1.0,1.0,0.5230658407112186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03337386518976409,0.23454583255966413,0.30102999566398125,0.6120294917557393,0.19126872814502646,2
310,1.0,1.0,0.02967160581636748,1.0,0.6652998615578914,1.0,1.0,0.9273309358264974,0.7830723740968859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40035421946961064,1.0,1.0,1.0,0.10547316843069328,0.4000804233727485,0.9638764005203221,0.6297031630217932,0.43131558716206203,3
294,1.0,1.0,0.8794447020781765,1.0,1.0,1.0,1.0,0.348584790336988,0.024267295511576165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05759743651564565,0.7223724442223263,0.30102999566398125,0.22240659486158793,0.31466714464609347,2
